# reactions: 11
Time	PLac	RNAP	PLacRNAP	TrLacZ1	RbsLacZ	TrLacZ2	Ribosome	RbsRibosome	TrRbsLacZ	LacZ	dgrLacZ	dgrRbsLacZ	Fired Reaction
19.140132676849788	1.0	32.0	0.0	0.0	0.0	3.0	338.0	3.0	8.0	1.0	0.0	0.0	 2
19.17271048861862	1.0	32.0	0.0	0.0	1.0	3.0	339.0	2.0	8.0	1.0	0.0	0.0	 7
19.175958189580445	1.0	32.0	0.0	0.0	0.0	3.0	338.0	3.0	8.0	1.0	0.0	0.0	 6
19.23963866043794	1.0	32.0	0.0	0.0	1.0	3.0	338.0	2.0	9.0	1.0	0.0	0.0	 8
19.25872918516111	1.0	32.0	0.0	0.0	0.0	3.0	337.0	3.0	9.0	1.0	0.0	0.0	 6
19.350063599036826	0.0	31.0	1.0	0.0	0.0	3.0	337.0	3.0	9.0	1.0	0.0	0.0	 1
19.563183922144074	0.0	31.0	0.0	1.0	0.0	3.0	337.0	3.0	9.0	1.0	0.0	0.0	 3
19.59597912529842	0.0	31.0	0.0	1.0	1.0	3.0	337.0	2.0	10.0	1.0	0.0	0.0	 8
19.616273024979364	0.0	31.0	0.0	1.0	0.0	3.0	336.0	3.0	10.0	1.0	0.0	0.0	 6
19.677210456191215	0.0	31.0	0.0	1.0	1.0	3.0	337.0	2.0	10.0	1.0	0.0	0.0	 7
19.688352789664915	0.0	31.0	0.0	1.0	2.0	3.0	338.0	1.0	10.0	1.0	0.0	0.0	 7
19.69143625455099	0.0	31.0	0.0	1.0	1.0	3.0	337.0	2.0	10.0	1.0	0.0	0.0	 6
19.696242937340113	0.0	31.0	0.0	1.0	0.0	3.0	336.0	3.0	10.0	1.0	0.0	0.0	 6
19.702377821150478	1.0	31.0	0.0	0.0	1.0	4.0	336.0	3.0	10.0	1.0	0.0	0.0	 4
19.704914224657294	1.0	31.0	0.0	0.0	0.0	4.0	335.0	4.0	10.0	1.0	0.0	0.0	 6
19.73704274776166	0.0	30.0	1.0	0.0	0.0	4.0	335.0	4.0	10.0	1.0	0.0	0.0	 1
19.80880940886222	0.0	30.0	1.0	0.0	1.0	4.0	335.0	3.0	11.0	1.0	0.0	0.0	 8
19.815520072004446	0.0	30.0	1.0	0.0	0.0	4.0	334.0	4.0	11.0	1.0	0.0	0.0	 6
19.83745715750806	1.0	31.0	0.0	0.0	0.0	4.0	334.0	4.0	11.0	1.0	0.0	0.0	 2
19.91553684422173	1.0	31.0	0.0	0.0	1.0	4.0	334.0	3.0	12.0	1.0	0.0	0.0	 8
19.9415894436342	1.0	31.0	0.0	0.0	0.0	4.0	333.0	4.0	12.0	1.0	0.0	0.0	 6
19.98052853391773	0.0	30.0	1.0	0.0	0.0	4.0	333.0	4.0	12.0	1.0	0.0	0.0	 1
20.105697194990018	1.0	31.0	0.0	0.0	0.0	4.0	333.0	4.0	12.0	1.0	0.0	0.0	 2
20.12792862471039	1.0	31.0	0.0	0.0	1.0	4.0	334.0	3.0	12.0	1.0	0.0	0.0	 7
20.13833352553195	1.0	31.0	0.0	0.0	0.0	4.0	333.0	4.0	12.0	1.0	0.0	0.0	 6
20.17642163040719	1.0	31.0	0.0	0.0	1.0	4.0	333.0	3.0	13.0	1.0	0.0	0.0	 8
20.177978525796917	1.0	31.0	0.0	0.0	0.0	4.0	332.0	4.0	13.0	1.0	0.0	0.0	 6
20.228784702669813	0.0	30.0	1.0	0.0	0.0	4.0	332.0	4.0	13.0	1.0	0.0	0.0	 1
20.323126971218866	0.0	30.0	1.0	0.0	1.0	4.0	332.0	3.0	14.0	1.0	0.0	0.0	 8
20.336629777157356	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 6
20.38663628687079	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
20.397618820946033	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 1
20.421939669607756	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
20.54913331530286	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 1
20.633552110120036	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
20.684414507080117	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 1
20.778223868870224	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
21.040501004568327	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 1
21.220539745115936	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
21.38572864598299	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 1
21.459315583091133	0.0	30.0	1.0	0.0	1.0	4.0	332.0	3.0	14.0	1.0	0.0	0.0	 7
21.460508270308917	0.0	30.0	1.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 6
21.468509605957085	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 2
21.528175941471282	1.0	31.0	0.0	0.0	1.0	4.0	332.0	3.0	14.0	1.0	0.0	0.0	 7
21.54193226956158	1.0	31.0	0.0	0.0	0.0	4.0	331.0	4.0	14.0	1.0	0.0	0.0	 6
21.64657169640998	1.0	31.0	0.0	0.0	1.0	4.0	331.0	3.0	15.0	1.0	0.0	0.0	 8
21.647128256626424	1.0	31.0	0.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 6
21.775303480031678	0.0	30.0	1.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 1
21.828231759020646	1.0	31.0	0.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 2
22.008872722552162	1.0	31.0	0.0	0.0	1.0	4.0	331.0	3.0	15.0	1.0	0.0	0.0	 7
22.03450624669534	1.0	31.0	0.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 6
22.07380047180933	0.0	30.0	1.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 1
22.297862708919464	1.0	31.0	0.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 2
22.438125871681432	0.0	30.0	1.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 1
22.44315078978543	1.0	31.0	0.0	0.0	0.0	4.0	330.0	4.0	15.0	1.0	0.0	0.0	 2
22.45013041711546	1.0	31.0	0.0	0.0	1.0	4.0	330.0	3.0	16.0	1.0	0.0	0.0	 8
22.48842656696691	1.0	31.0	0.0	0.0	0.0	4.0	329.0	4.0	16.0	1.0	0.0	0.0	 6
22.75206515560539	0.0	30.0	1.0	0.0	0.0	4.0	329.0	4.0	16.0	1.0	0.0	0.0	 1
22.760173668107377	1.0	31.0	0.0	0.0	0.0	4.0	329.0	4.0	16.0	1.0	0.0	0.0	 2
22.77370724408987	0.0	30.0	1.0	0.0	0.0	4.0	329.0	4.0	16.0	1.0	0.0	0.0	 1
22.830122903591977	0.0	30.0	0.0	1.0	0.0	4.0	329.0	4.0	16.0	1.0	0.0	0.0	 3
22.89570330500988	0.0	30.0	0.0	1.0	1.0	4.0	329.0	3.0	17.0	1.0	0.0	0.0	 8
